총곗수,시간,체결가,대비,추정NAV,기초지수,거래량(주),순간거래량(주)
30672,"09:33:13","4,795","-30","4,809.99","1,740.83","8,149,344","100"
30672,"09:33:13","4,795","-30","4,809.99","1,740.83","8,149,244","20"
30672,"09:33:13","4,795","-30","4,809.99","1,740.83","8,149,224","20"
30672,"09:33:13","4,795","-30","4,809.99","1,740.83","8,149,204","1,000"
30672,"09:33:13","4,795","-30","4,809.99","1,740.83","8,148,204","1,000"
30672,"09:33:13","4,795","-30","4,809.99","1,740.83","8,147,204","208"
30672,"09:33:13","4,795","-30","4,809.99","1,740.83","8,146,996","200"
30672,"09:33:13","4,795","-30","4,809.99","1,740.83","8,146,796","2"
30672,"09:33:13","4,795","-30","4,809.99","1,740.83","8,146,794","10"
30672,"09:33:13","4,795","-30","4,809.99","1,740.83","8,146,784","254"
30672,"09:33:13","4,795","-30","4,809.99","1,740.83","8,146,530","4,372"
30672,"09:33:13","4,795","-30","4,809.99","1,740.83","8,142,158","5"
30672,"09:33:13","4,795","-30","4,809.99","1,740.83","8,142,153","22"
30672,"09:33:13","4,795","-30","4,809.99","1,740.83","8,142,131","10"
30672,"09:33:13","4,795","-30","4,809.99","1,740.83","8,142,121","52,219"
30672,"09:33:13","4,795","-30","4,809.99","1,740.83","8,089,902","10"
30672,"09:33:13","4,795","-30","4,809.99","1,740.83","8,089,892","5"
30672,"09:33:13","4,795","-30","4,809.99","1,740.83","8,089,887","5"
30672,"09:33:13","4,795","-30","4,809.99","1,740.83","8,089,882","1"
30672,"09:33:13","4,795","-30","4,809.99","1,740.83","8,089,881","1,000"
30672,"09:33:13","4,795","-30","4,809.99","1,740.83","8,088,881","10"
30672,"09:33:13","4,795","-30","4,809.99","1,740.83","8,088,871","3,500"
30672,"09:33:13","4,795","-30","4,809.99","1,740.83","8,085,371","300"
30672,"09:33:13","4,795","-30","4,809.99","1,740.83","8,085,071","10"
30672,"09:33:13","4,795","-30","4,809.99","1,740.83","8,085,061","500"
30672,"09:33:13","4,795","-30","4,809.99","1,740.83","8,084,561","200"
30672,"09:33:13","4,795","-30","4,809.99","1,740.83","8,084,361","10,000"
30672,"09:33:13","4,795","-30","4,809.99","1,740.83","8,074,361","200"
30672,"09:33:13","4,795","-30","4,809.99","1,740.83","8,074,161","6"
30672,"09:33:13","4,795","-30","4,809.99","1,740.83","8,074,155","20"
30672,"09:33:13","4,795","-30","4,809.99","1,740.83","8,074,135","10"
30672,"09:33:13","4,795","-30","4,809.99","1,740.83","8,074,125","100"
30672,"09:33:13","4,795","-30","4,809.99","1,740.83","8,074,025","100"
30672,"09:33:13","4,795","-30","4,809.99","1,740.83","8,073,925","50"
30672,"09:33:13","4,795","-30","4,809.99","1,740.83","8,073,875","10"
